Beat    Tag    Timestamp    Global Rate    Window Rate    Instant Rate
311    311    1520300057420618627    238.481379    218.094666    144.261133
312    312    1520300057424681337    238.505091    244.646362    246.141123
313    313    1520300057431254444    238.074647    243.232422    152.135056
314    314    1520300057433275854    238.467364    242.481461    494.704192
315    315    1520300057440234868    237.970714    216.311142    143.698518
316    316    1520300057442171217    238.376184    242.652390    516.435828
317    317    1520300057444078817    238.785629    243.203918    524.218914
318    318    1520300057451069121    238.285763    242.814285    143.055295
319    319    1520300057452960121    238.695575    242.728577    528.820730
320    320    1520300057459937992    238.201669    216.210419    143.310187
321    321    1520300057461859793    238.603459    242.476181    520.345239
322    322    1520300057470247399    237.866066    219.461594    119.223531
323    323    1520300057472140598    238.270296    244.581573    528.206491
324    324    1520300057474086411    238.664180    245.034637    513.924000
325    325    1520300057481066706    238.177636    244.906937    143.260421
326    326    1520300057482956503    238.578837    245.186462    529.157365
327    327    1520300057489878209    238.105984    218.343521    144.473053
328    328    1520300057491790432    238.500843    245.571671    522.951560
329    329    1520300057493697174    238.895556    245.476761    524.454803
330    330    1520300057500673013    238.415486    245.489014    143.351932
331    331    1520300057502592583    238.805592    245.502457    520.950004
332    332    1520300057511206779    238.049895    244.144318    116.087444
333    333    1520300057513293844    238.409061    242.994202    479.141761
334    334    1520300057520268164    237.938340    216.535736    143.383154
335    335    1520300057522248485    238.313404    242.825836    504.968639
336    336    1520300057524142926    238.701935    242.798462    527.860197
337    337    1520300057531102310    238.235882    242.576553    143.690878
338    338    1520300057533034247    238.615797    242.460602    517.615222
339    339    1520300057539968615    238.157240    216.116028    144.209249
340    340    1520300057541890459    238.536589    242.615723    520.333596
341    341    1520300057543775348    238.921088    242.820023    530.535220
342    342    1520300057552183827    238.220343    244.039062    118.927573
343    343    1520300057554150618    238.588956    244.757446    508.442432
344    344    1520300057561218988    238.115187    244.195328    141.475333
345    345    1520300057563120214    238.492424    244.667892    525.976396
346    346    1520300057570135316    238.030735    217.427277    142.549602
347    347    1520300057572049580    238.403649    244.216522    522.393985
348    348    1520300057573993679    238.770713    244.144012    514.377097
349    349    1520300057580917170    238.325978    244.208862    144.435806
350    350    1520300057582903820    238.684024    243.822983    503.359928
351    351    1520300057584783405    239.058486    243.854523    532.032337
352    352    1520300057593818449    238.275549    240.184723    110.680147
353    353    1520300057600141709    237.934994    217.433426    158.146273
