Beat    Tag    Timestamp    Global Rate    Window Rate    Instant Rate
0    0    1520300050001218138    0.000000    0.000000    0.000000
1    1    1520300050003242259    988.083222    494.041626    494.041611
2    2    1520300050012156475    274.264726    182.843155    112.180364
3    3    1520300050014116025    310.128318    232.596252    510.321247
4    4    1520300050021200629    250.219054    200.175232    141.151150
5    5    1520300050023136667    273.740998    228.117493    516.518787
6    6    1520300050030133486    242.085968    207.502258    142.922091
7    7    1520300050032060847    259.380588    226.958008    518.844160
8    8    1520300050034009429    274.463119    243.967209    513.193697
9    9    1520300050040963036    251.604621    226.444153    143.810256
10    10    1520300050042891625    263.956793    239.960724    518.513794
11    11    1520300050044778233    275.481493    240.755157    530.051818
12    12    1520300050053856350    246.968875    239.808868    110.155002
13    13    1520300050060257116    237.131476    216.726562    156.231301
14    14    1520300050062261162    245.728324    243.542877    498.990542
15    15    1520300050064164122    254.186192    243.739227    525.497120
16    16    1520300050071137568    243.136994    243.878159    143.401125
17    17    1520300050073081616    250.474935    243.778946    514.390591
18    18    1520300050080091120    240.893643    217.005936    142.663447
19    19    1520300050082016154    247.530830    243.586853    519.471344
20    20    1520300050083908860    253.958358    243.799957    528.344075
21    21    1520300050090913474    245.274738    216.754044    142.763042
22    22    1520300050094918358    245.463671    243.534119    249.695122
23    23    1520300050101291220    239.824731    243.699722    156.915370
24    24    1520300050103223389    245.085422    244.127350    517.553071
25    25    1520300050110198225    238.575695    217.230240    143.372547
26    26    1520300050112086561    243.531921    244.206253    529.566772
27    27    1520300050113994961    248.277964    244.419022    523.999162
28    28    1520300050120920833    242.266893    244.919678    144.386151
29    29    1520300050122838873    246.668465    244.961624    521.365561
30    30    1520300050124745007    250.957547    244.881088    524.622088
31    31    1520300050131700532    245.243814    245.175812    143.770600
32    32    1520300050140212038    237.420491    220.781357    117.488022
33    33    1520300050142155658    241.241651    244.711548    514.503864
34    34    1520300050144061756    245.023197    244.867767    524.631997
35    35    1520300050150999224    240.350774    245.092026    144.144809
36    36    1520300050152896747    243.936836    245.036865    527.002835
37    37    1520300050159872546    239.514303    217.971375    143.352754
38    38    1520300050161851384    242.789092    244.316284    505.347077
39    39    1520300050163743140    246.115979    244.473267    528.609398
40    40    1520300050170818979    241.744084    217.042297    141.325997
41    41    1520300050172721053    244.893797    243.780426    525.741901
42    42    1520300050181217649    238.889538    243.869064    117.694192
43    43    1520300050183128872    241.876876    244.061890    523.225181
44    44    1520300050190104680    238.238254    217.188629    143.352569
45    45    1520300050192078117    241.014383    243.434021    506.730136
46    46    1520300050194054428    243.730057    242.968018    505.993237
47    47    1520300050201019714    240.238345    243.030090    143.569123
48    48    1520300050202933271    242.916827    243.416275    522.586994
49    49    1520300050209919288    239.577022    216.562012    143.143081
50    50    1520300050211877869    242.096578    243.552612    510.573727
51    51    1520300050213781444    244.633004    243.543716    525.327345
52    52    1520300050222229461    239.806718    243.832184    118.370974
53    53    1520300050224134781    242.243016    243.867279    524.846220
54    54    1520300050231191415    239.158222    243.387558    141.710623
55    55    1520300050233128669    241.472432    243.602081    516.194572
56    56    1520300050240089257    238.622401    217.226822    143.666024
57    57    1520300050242119410    240.762531    243.310806    492.573712
