2 1 1524022435.545155
2 8.71068766845518 0.99 1524022436.9507039
2 9.253313096711997 0.99 1524022437.2494116
2 9.615419420628658 0.99 1524022437.5627222
2 9.254846605015642 0.99 1524022437.9508178
2 8.900079758651708 0.99 1524022438.2986538
2 8.60404399149874 0.99 1524022438.6415615
2 8.595048935329633 0.99 1524022438.9526162
2 9.222787889135606 0.99 1524022439.250692
2 9.695306810914177 0.99 1524022439.5370944
2 9.473657640579457 0.99 1524022439.9097629
2 9.40270427130666 0.99 1524022440.2285247
2 9.066293748219122 0.99 1524022440.5818264
2 8.685525925244253 0.99 1524022440.9192784
2 9.011232407784522 0.99 1524022441.2343483
2 9.21013835297923 0.99 1524022441.5436091
2 9.410173448566677 0.99 1524022441.8580756
2 9.846475634437947 0.99 1524022442.1379428
2 9.519968065470396 0.99 1524022442.4937067
2 9.336999925481164 0.99 1524022442.823403
2 9.584116014808638 0.99 1524022443.1116726
2 9.237611802737439 0.99 1524022443.4365237
2 9.402994188299397 0.99 1524022443.7792645
2 9.312662156881133 0.99 1524022444.1141338
2 9.044221909799104 0.99 1524022444.437215
2 8.955278428188116 0.99 1524022444.7680576
2 8.948579819777198 0.99 1524022445.1154277
2 8.92460063272081 0.99 1524022445.4583712
2 9.125780137490079 0.99 1524022445.7520373
2 9.526445421439501 0.99 1524022446.0345564
2 9.976404223547142 0.99 1524022446.3206425
2 9.978769335856237 0.99 1524022446.6605866
2 9.461778673272168 0.99 1524022447.019467
2 9.134164842095542 0.99 1524022447.343022
2 8.654687912491497 0.99 1524022447.7058623
2 9.104806931884605 0.99 1524022447.978373
2 9.177141221570123 0.99 1524022448.32037
2 9.06550029118639 0.99 1524022448.6734235
2 9.30044749621386 0.99 1524022448.999849
2 8.839517624749837 0.99 1524022449.3357801
2 8.803018601244347 0.99 1524022449.6848679
2 9.008447678775436 0.99 1524022450.0027866
2 8.875268967589868 0.99 1524022450.3507464
2 8.762285263766136 0.99 1524022450.6997278
2 8.955163987269932 0.99 1524022451.0311573
2 8.739336044973397 0.99 1524022451.3780372
2 8.789377243797064 0.99 1524022451.7159023
2 8.854875595969844 0.99 1524022452.054736
2 9.04636576966637 0.99 1524022452.3571706
2 8.809442551451626 0.99 1524022452.7394109
2 8.788103134907972 0.99 1524022453.0902267
2 8.890932114591696 0.99 1524022453.4104438
2 8.530519516264134 0.99 1524022453.761868
2 8.801248581709801 0.99 1524022454.1023984
2 8.884401352860786 0.99 1524022454.4305954
2 8.636896164411493 0.99 1524022454.7995305
2 8.799287827311623 0.99 1524022455.12789
2 9.244882615739265 0.99 1524022455.3938763
2 9.020021470300899 0.99 1524022455.761642
2 9.159997972026467 0.99 1524022456.1092916
2 9.522028001997679 0.99 1524022456.3846908
2 8.722002060566108 0.99 1524022456.7693849
2 8.917520554582627 0.99 1524022457.1083326
2 9.034242661733636 0.99 1524022457.439049
2 8.942659409609927 0.99 1524022457.7215927
2 9.208986314402877 0.99 1524022458.080012
2 9.219163926726516 0.99 1524022458.4096289
2 9.144823106275545 0.99 1524022458.7503269
2 9.21778300631379 0.99 1524022459.0232692
2 9.215280564902875 0.99 1524022459.3814633
2 8.970972092768125 0.99 1524022459.7450695
2 8.844087632082562 0.99 1524022460.1026723
2 8.982843430680864 0.99 1524022460.364256
2 9.132699998342803 0.99 1524022460.6965077
2 9.57029155189226 0.99 1524022461.0004883
2 9.761941942874232 0.99 1524022461.3300376
2 9.11526683180643 0.99 1524022461.682198
2 9.295160325793844 0.99 1524022461.9842937
2 9.083444627157306 0.99 1524022462.3170226
2 8.911104233769898 0.99 1524022462.674161
2 8.94977763472084 0.99 1524022463.0238667
2 8.728677780793378 0.99 1524022463.3619556
2 8.347803146294881 0.99 1524022463.7591164
2 8.589014084244177 0.99 1524022464.0799346
2 8.4576130219877 0.99 1524022464.4422193
2 8.739526779837027 0.99 1524022464.7277887
2 9.68563273863054 0.99 1524022464.994266
2 9.621011766830481 0.99 1524022465.3247352
2 9.724313768976028 0.99 1524022465.6774967
2 9.387498887977562 0.99 1524022466.0061998
2 8.69507792721517 0.99 1524022466.3793302
2 8.417131454529493 0.99 1524022466.7529814
2 8.491838485918645 0.99 1524022467.0824893
2 8.455698043956795 0.99 1524022467.4326136
2 8.733751328166111 0.99 1524022467.7540243
2 8.97158244433177 0.99 1524022468.0902576
2 9.022516282317255 0.99 1524022468.413675
2 9.368455919192092 0.99 1524022468.7059429
2 9.199640306084676 0.99 1524022469.057606
2 9.312723192037506 0.99 1524022469.3706894
2 9.111856492444604 0.99 1524022469.7370455
2 8.873750718075327 0.99 1524022470.0636122
2 8.934396775317191 0.99 1524022470.3999257
2 8.785669358047969 0.99 1524022470.7430043
2 9.098985703846418 0.99 1524022471.0564034
2 8.870500595998951 0.99 1524022471.418356
2 8.934412034106279 0.99 1524022471.737409
2 8.919313462300813 0.99 1524022472.0907283
2 8.83193400657165 0.99 1524022472.4147344
2 9.02583506894454 0.99 1524022472.7481167
2 8.936166794851738 0.99 1524022473.079989
2 8.667474777749698 0.99 1524022473.4744086
2 8.852235825457115 0.99 1524022473.7706475
2 8.63067820785694 0.99 1524022474.1325872
2 8.893083603853524 0.99 1524022474.4361258
2 9.291200670024757 0.99 1524022474.763606
2 9.12240794510098 0.99 1524022475.0834107
2 9.460557970144896 0.99 1524022475.401442
2 9.269762071352018 0.99 1524022475.7321143
2 9.295557054310217 0.99 1524022476.057481
2 9.173402818242847 0.99 1524022476.3860068
2 9.076799424508211 0.99 1524022476.729053
2 8.82391551290437 0.99 1524022477.0907185
2 9.087884934782775 0.99 1524022477.3774915
2 8.981760056655414 0.99 1524022477.7246368
2 9.460252794363074 0.99 1524022477.9975345
2 9.565622362430435 0.99 1524022478.3420582
2 9.6711597771778 0.99 1524022478.618675
2 9.536813768626772 0.99 1524022478.9795895
2 9.12993052812281 0.99 1524022479.312152
2 9.076402695991847 0.99 1524022479.6654398
2 8.65838053945151 0.99 1524022479.9990351
2 8.870714219046233 0.99 1524022480.3404405
2 8.540781051927775 0.99 1524022480.7173574
2 8.641687424186038 0.99 1524022481.0474398
2 8.664438278720603 0.99 1524022481.3901913
2 9.110734971446428 0.99 1524022481.658653
2 9.358819993881182 0.99 1524022481.9984941
2 9.124506028600983 0.99 1524022482.3644583
2 9.030740769637271 0.99 1524022482.7184663
2 8.899141343122619 0.99 1524022483.0043254
2 8.492242843829544 0.99 1524022483.4041255
2 8.924791367584447 0.99 1524022483.715403
2 8.801149399580714 0.99 1524022484.0803854
2 8.544450790704145 0.99 1524022484.4109454
2 8.920564683006264 0.99 1524022484.7485847
2 8.705293686511549 0.99 1524022485.094109
2 8.830324204322558 0.99 1524022485.439055
2 9.229043992662893 0.99 1524022485.7026536
2 9.072465928406396 0.99 1524022486.079899
2 9.128282578900981 0.99 1524022486.4052367
2 9.052133591942741 0.99 1524022486.7641437
2 8.435182602024042 0.99 1524022487.1260004
2 8.576845199944168 0.99 1524022487.478996
2 8.532808334627765 0.99 1524022487.8142624
2 8.711465866698823 0.99 1524022488.1350577
2 8.933023484299008 0.99 1524022488.4773674
2 8.976419480473593 0.99 1524022488.8154442
2 9.338586839546615 0.99 1524022489.0987334
2 9.197961839284682 0.99 1524022489.4424005
2 8.853319199482577 0.99 1524022489.8350992
2 8.886056931477153 0.99 1524022490.163998
2 8.726244003933376 0.99 1524022490.4666092
2 8.822511704308004 0.99 1524022490.809567
2 8.861894638951675 0.99 1524022491.1838033
2 8.810342820007998 0.99 1524022491.5294807
2 8.498949081635006 0.99 1524022491.8806005
2 8.37736705015855 0.99 1524022492.240545
2 8.5435047457805 0.99 1524022492.592043
2 8.853784592549854 0.99 1524022492.876778
2 9.080492051468225 0.99 1524022493.207705
2 9.357065233135714 0.99 1524022493.5217342
2 9.485704454566735 0.99 1524022493.8562274
2 9.051538499168194 0.99 1524022494.2019856
2 9.385576280552103 0.99 1524022494.4837973
2 9.052553208642736 0.99 1524022494.852461
2 8.931947739668091 0.99 1524022495.1954155
2 9.088342698455499 0.99 1524022495.5305536
2 8.491579086504089 0.99 1524022495.8983195
